record_type,record_type_display_name,subrecords,subrecord_display_names,field,field_display_name,required
agent_family,Family,agent_resources/dates/structured_date_range,Agent Resources/Dates/Structured Date Range,end_date_standardized,End Date Standardized,n
agent_family,Family,agent_resources/dates/structured_date_range,Agent Resources/Dates/Structured Date Range,end_date_standardized_type,End Date Standardized Type,n
agent_family,Family,external_documents,External Documents,title,Title,if optional subrecord populated
agent_family,Family,external_documents,External Documents,location,Location,if optional subrecord populated
agent_family,Family,external_documents,External Documents,publish,Publish,n
agent_family,Family,notes,Notes,label,Label,n
agent_family,Family,notes,Notes,publish,Publish,n
agent_family,Family,notes,Notes,persistent_id,Persistent Id,n
agent_family,Family,notes,Notes,ingest_problem,Ingest Problem,n
agent_family,Family,notes/subnotes,Notes/Subnotes,label,Label,n
agent_family,Family,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_family,Family,notes/subnotes,Notes/Subnotes,persistent_id,Persistent Id,n
agent_family,Family,notes/subnotes,Notes/Subnotes,ingest_problem,Ingest Problem,n
agent_family,Family,notes/subnotes,Notes/Subnotes,content,Content,if optional subrecord populated
agent_family,Family,notes/subnotes,Notes/Subnotes,title,Title,n
agent_family,Family,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_family,Family,notes/subnotes,Notes/Subnotes,items,Items,n
agent_family,Family,notes/subnotes,Notes/Subnotes,label,Label,n
agent_family,Family,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_family,Family,notes/subnotes,Notes/Subnotes,persistent_id,Persistent Id,n
agent_family,Family,notes/subnotes,Notes/Subnotes,ingest_problem,Ingest Problem,n
agent_family,Family,notes/subnotes,Notes/Subnotes,content,Content,if optional subrecord populated
agent_family,Family,notes/subnotes,Notes/Subnotes,xlink,Xlink,n
agent_family,Family,notes/subnotes,Notes/Subnotes,title,Title,n
agent_family,Family,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_family,Family,notes/subnotes,Notes/Subnotes,enumeration,Enumeration,n
agent_family,Family,notes/subnotes,Notes/Subnotes,items,Items,n
agent_family,Family,notes/subnotes,Notes/Subnotes,title,Title,n
agent_family,Family,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_family,Family,notes/subnotes,Notes/Subnotes,items,Items,n
agent_family,Family,notes/subnotes,Notes/Subnotes,content,Content,if optional subrecord populated
agent_family,Family,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_family,Family,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_family,Family,notes,Notes,label,Label,n
agent_family,Family,notes,Notes,publish,Publish,n
agent_family,Family,notes,Notes,persistent_id,Persistent Id,n
agent_family,Family,notes,Notes,ingest_problem,Ingest Problem,n
agent_family,Family,notes/subnotes,Notes/Subnotes,content,Content,if optional subrecord populated
agent_family,Family,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_family,Family,notes/subnotes,Notes/Subnotes,label,Label,n
agent_family,Family,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_family,Family,notes/subnotes,Notes/Subnotes,persistent_id,Persistent Id,n
agent_family,Family,notes/subnotes,Notes/Subnotes,ingest_problem,Ingest Problem,n
agent_family,Family,notes/subnotes,Notes/Subnotes,content,Content,if optional subrecord populated
agent_family,Family,notes/subnotes,Notes/Subnotes,xlink,Xlink,n
agent_family,Family,notes,Notes,label,Label,n
agent_family,Family,notes,Notes,publish,Publish,n
agent_family,Family,notes,Notes,persistent_id,Persistent Id,n
agent_family,Family,notes,Notes,ingest_problem,Ingest Problem,n
agent_family,Family,notes/subnotes,Notes/Subnotes,content,Content,if optional subrecord populated
agent_family,Family,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_family,Family,notes/subnotes,Notes/Subnotes,label,Label,n
agent_family,Family,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_family,Family,notes/subnotes,Notes/Subnotes,persistent_id,Persistent Id,n
agent_family,Family,notes/subnotes,Notes/Subnotes,ingest_problem,Ingest Problem,n
agent_family,Family,notes/subnotes,Notes/Subnotes,content,Content,if optional subrecord populated
agent_family,Family,notes/subnotes,Notes/Subnotes,xlink,Xlink,n
agent_family,Family,notes,Notes,label,Label,n
agent_family,Family,notes,Notes,publish,Publish,n
agent_family,Family,notes,Notes,persistent_id,Persistent Id,n
agent_family,Family,notes,Notes,ingest_problem,Ingest Problem,n
agent_family,Family,notes/subnotes,Notes/Subnotes,content,Content,if optional subrecord populated
agent_family,Family,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_family,Family,notes/subnotes,Notes/Subnotes,title,Title,n
agent_family,Family,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_family,Family,notes/subnotes,Notes/Subnotes,items,Items,n
agent_family,Family,notes/subnotes,Notes/Subnotes,title,Title,n
agent_family,Family,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_family,Family,notes/subnotes,Notes/Subnotes,enumeration,Enumeration,n
agent_family,Family,notes/subnotes,Notes/Subnotes,items,Items,n
agent_family,Family,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_family,Family,notes,Notes,label,Label,n
agent_family,Family,notes,Notes,publish,Publish,n
agent_family,Family,notes,Notes,persistent_id,Persistent Id,n
agent_family,Family,notes,Notes,ingest_problem,Ingest Problem,n
agent_family,Family,notes/subnotes,Notes/Subnotes,title,Title,n
agent_family,Family,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_family,Family,notes/subnotes,Notes/Subnotes,enumeration,Enumeration,n
agent_family,Family,notes/subnotes,Notes/Subnotes,items,Items,n
agent_family,Family,notes/subnotes,Notes/Subnotes,title,Title,n
agent_family,Family,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_family,Family,notes/subnotes,Notes/Subnotes,items,Items,n
agent_family,Family,notes/subnotes,Notes/Subnotes,content,Content,if optional subrecord populated
agent_family,Family,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_family,Family,notes/subnotes,Notes/Subnotes,publish,Publish,n
agent_family,Family,dates_of_existence,Dates of Existence,date_label,Date Label,if optional subrecord populated
agent_family,Family,dates_of_existence,Dates of Existence,date_type_structured,Date Type Structured,if optional subrecord populated
agent_family,Family,dates_of_existence,Dates of Existence,date_certainty,Date Certainty,n
agent_family,Family,dates_of_existence,Dates of Existence,date_era,Date Era,n
agent_family,Family,dates_of_existence,Dates of Existence,date_calendar,Date Calendar,n
agent_family,Family,dates_of_existence/structured_date_single,Dates of Existence/Structured Date Single,date_role,Date Role,if optional subrecord populated
agent_family,Family,dates_of_existence/structured_date_single,Dates of Existence/Structured Date Single,date_expression,Date Expression,n
agent_family,Family,dates_of_existence/structured_date_single,Dates of Existence/Structured Date Single,date_standardized,Date Standardized,n
agent_family,Family,dates_of_existence/structured_date_single,Dates of Existence/Structured Date Single,date_standardized_type,Date Standardized Type,n
agent_family,Family,dates_of_existence/structured_date_range,Dates of Existence/Structured Date Range,begin_date_expression,Begin Date Expression,n
agent_family,Family,dates_of_existence/structured_date_range,Dates of Existence/Structured Date Range,begin_date_standardized,Begin Date Standardized,n
agent_family,Family,dates_of_existence/structured_date_range,Dates of Existence/Structured Date Range,begin_date_standardized_type,Begin Date Standardized Type,n
agent_family,Family,dates_of_existence/structured_date_range,Dates of Existence/Structured Date Range,end_date_expression,End Date Expression,n
agent_family,Family,dates_of_existence/structured_date_range,Dates of Existence/Structured Date Range,end_date_standardized,End Date Standardized,n
agent_family,Family,dates_of_existence/structured_date_range,Dates of Existence/Structured Date Range,end_date_standardized_type,End Date Standardized Type,n
agent_family,Family,used_languages,Used Languages,language,Language,n
agent_family,Family,used_languages,Used Languages,script,Script,n
agent_family,Family,used_languages/notes,Used Languages/Notes,content,Content,if optional subrecord populated
agent_family,Family,used_languages/notes,Used Languages/Notes,publish,Publish,n
agent_family,Family,used_languages/notes,Used Languages/Notes,label,Label,n
agent_family,Family,used_languages/notes,Used Languages/Notes,publish,Publish,n
agent_family,Family,used_languages/notes,Used Languages/Notes,persistent_id,Persistent Id,n
agent_family,Family,used_languages/notes,Used Languages/Notes,ingest_problem,Ingest Problem,n
agent_family,Family,used_languages/notes,Used Languages/Notes,content,Content,if optional subrecord populated
agent_family,Family,used_languages/notes,Used Languages/Notes,xlink,Xlink,n
agent_family,Family,metadata_rights_declarations,Metadata Rights Declarations,license,License,n
agent_family,Family,metadata_rights_declarations,Metadata Rights Declarations,descriptive_note,Descriptive Note,n
agent_family,Family,metadata_rights_declarations,Metadata Rights Declarations,file_uri,File Uri,n
agent_family,Family,metadata_rights_declarations,Metadata Rights Declarations,file_version_xlink_actuate_attribute,File Version Xlink Actuate Attribute,n
agent_family,Family,metadata_rights_declarations,Metadata Rights Declarations,file_version_xlink_show_attribute,File Version Xlink Show Attribute,n
agent_family,Family,metadata_rights_declarations,Metadata Rights Declarations,xlink_title_attribute,Xlink Title Attribute,n
agent_family,Family,metadata_rights_declarations,Metadata Rights Declarations,xlink_role_attribute,Xlink Role Attribute,n
agent_family,Family,metadata_rights_declarations,Metadata Rights Declarations,xlink_arcrole_attribute,Xlink Arcrole Attribute,n
agent_family,Family,metadata_rights_declarations,Metadata Rights Declarations,last_verified_date,Last Verified Date,n
agent_family,Family,names,Name Forms,authority_id,Authority Id,n
agent_family,Family,names,Name Forms,dates,Dates,n
agent_family,Family,names,Name Forms,qualifier,Qualifier,n
agent_family,Family,names,Name Forms,source,Source,n
agent_family,Family,names,Name Forms,rules,Rules,n
agent_family,Family,names,Name Forms,authorized,Authorized,n
agent_family,Family,names,Name Forms,is_display_name,Is Display Name,n
agent_family,Family,names,Name Forms,language,Language,n
agent_family,Family,names,Name Forms,script,Script,n
agent_family,Family,names,Name Forms,transliteration,Transliteration,n
agent_family,Family,names,Name Forms,sort_name,Sort Name,n
agent_family,Family,names,Name Forms,sort_name_auto_generate,Sort Name Auto Generate,n
agent_family,Family,names,Name Forms,family_name,Family Name,y (in required subrecord)
agent_family,Family,names,Name Forms,prefix,Prefix,n
agent_family,Family,names,Name Forms,location,Location,n
agent_family,Family,names,Name Forms,family_type,Family Type,n
agent_family,Family,names/use_dates,Name Forms/Use Dates,date_label,Date Label,if optional subrecord populated
agent_family,Family,names/use_dates,Name Forms/Use Dates,date_type_structured,Date Type Structured,if optional subrecord populated
agent_family,Family,names/use_dates,Name Forms/Use Dates,date_certainty,Date Certainty,n
agent_family,Family,names/use_dates,Name Forms/Use Dates,date_era,Date Era,n
agent_family,Family,names/use_dates,Name Forms/Use Dates,date_calendar,Date Calendar,n
agent_family,Family,names/use_dates/structured_date_single,Name Forms/Use Dates/Structured Date Single,date_role,Date Role,if optional subrecord populated
